rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1520440541592600281,,503,,1520440541,572820992,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541632699660,,504,,1520440541,615032320,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541696397986,,505,,1520440541,659032320,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440541751605268,,506,,1520440541,725135296,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541806901980,,507,,1520440541,769806080,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541851157852,,508,,1520440541,814806080,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541901594071,,509,,1520440541,879754624,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541932837970,,510,,1520440541,923754624,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440541987188232,,511,,1520440541,967754624,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542044307518,,512,,1520440542,13370176,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542105842188,,513,,1520440542,76370176,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542151180621,,514,,1520440542,122671616,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542202056693,,515,,1520440542,169083264,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542248646086,,516,,1520440542,235083264,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542296450215,,517,,1520440542,279083264,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542351212513,,518,,1520440542,299634281,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542401103633,,519,,1520440542,387169572,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542443796343,,520,,1520440542,429169572,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542505023970,,521,,1520440542,474169572,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542552170703,,522,,1520440542,518060352,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542592510256,,523,,1520440542,561060352,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542645517121,,524,,1520440542,624286848,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542707699626,,525,,1520440542,670286848,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542753150325,,526,,1520440542,717825856,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542801498132,,527,,1520440542,781825856,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542848523426,,528,,1520440542,827513024,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542892718568,,529,,1520440542,869513024,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440542948208718,,530,,1520440542,898846004,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440542993384211,,531,,1520440542,963846004,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543051518439,,532,,1520440543,14389120,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543100880166,,533,,1520440543,54389120,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543157702393,,534,,1520440543,110980426,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440543224321906,,535,,1520440543,177980426,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543251688636,,536,,1520440543,202616259,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543306875630,,537,,1520440543,267616259,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543350885437,,538,,1520440543,331124553,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543392923359,,539,,1520440543,375124553,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440543459595252,,540,,1520440543,418043264,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543501124754,,541,,1520440543,460043264,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543532733307,,542,,1520440543,528144192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543610290575,,543,,1520440543,572144192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543652669036,,544,,1520440543,620882048,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543692821563,,545,,1520440543,666882048,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543755678610,,546,,1520440543,723262336,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543801816959,,547,,1520440543,768262336,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543850540638,,548,,1520440543,812928448,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440543881681455,,549,,1520440543,878928448,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440543934677792,,550,,1520440543,923180672,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544000037715,,551,,1520440543,968180672,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544031638649,,552,,1520440544,11398464,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440544101555408,,553,,1520440544,78398464,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544149738011,,554,,1520440544,117403008,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544208662844,,555,,1520440544,162403008,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544251889003,,556,,1520440544,211613888,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440544301460587,,557,,1520440544,277613888,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544367841010,,558,,1520440544,321646656,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544403535403,,559,,1520440544,364646656,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544448599405,,560,,1520440544,430998144,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544494092938,,561,,1520440544,474998144,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544532677185,,562,,1520440544,516075200,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544621327617,,563,,1520440544,560075200,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544652018046,,564,,1520440544,637341842,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544763030703,,565,,1520440544,681341842,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544765512391,,566,,1520440544,746584101,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544814818954,,567,,1520440544,814584101,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544832279419,,568,,1520440544,829902097,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544911313374,,569,,1520440544,873902097,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440544952663187,,570,,1520440544,901087578,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545003075146,,571,,1520440544,969087578,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545049244556,,572,,1520440545,27028032,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545082484290,,573,,1520440545,69028032,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545151872494,,574,,1520440545,131213696,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545202598927,,575,,1520440545,177213696,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545249649998,,576,,1520440545,221784512,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545301951501,,577,,1520440545,266784512,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545333709252,,578,,1520440545,330311104,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545380799969,,579,,1520440545,372311104,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545449715519,,580,,1520440545,416819456,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545497991551,,581,,1520440545,461819456,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545544316018,,582,,1520440545,515731305,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545610154248,,583,,1520440545,581111947,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545652484293,,584,,1520440545,625111947,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545701251647,,585,,1520440545,690111947,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545740005703,,586,,1520440545,728357888,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545782457390,,587,,1520440545,772357888,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545848531097,,588,,1520440545,816704512,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545902119271,,589,,1520440545,880704512,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545978523335,,590,,1520440545,923670912,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440545989754358,,591,,1520440545,971670912,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546051641523,,592,,1520440546,30267648,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546095002288,,593,,1520440546,75267648,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546145033922,,594,,1520440546,117713728,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546208135734,,595,,1520440546,173103851,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440546251320774,,596,,1520440546,239103851,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546301656522,,597,,1520440546,281633152,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546340002944,,598,,1520440546,325633152,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546392851545,,599,,1520440546,368335488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546446393215,,600,,1520440546,430335488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546493192305,,601,,1520440546,471800576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546533202796,,602,,1520440546,519800576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546592290234,,603,,1520440546,560800576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546698541307,,604,,1520440546,669948544,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546734109362,,605,,1520440546,712623616,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546805174605,,606,,1520440546,776845056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546842052265,,607,,1520440546,822845056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546900961584,,608,,1520440546,865056256,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440546943101064,,609,,1520440546,912056256,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440546994153703,,610,,1520440546,977350144,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547045538989,,611,,1520440547,19350144,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547092544015,,612,,1520440547,64047744,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547143063912,,613,,1520440547,111047744,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547201438788,,614,,1520440547,179794240,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547301412151,,615,,1520440547,261916224,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547342463991,,616,,1520440547,326916224,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547406113716,,617,,1520440547,375224192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547450226309,,618,,1520440547,419224192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547501868049,,619,,1520440547,483224192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547551033413,,620,,1520440547,528039232,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547592698950,,621,,1520440547,572746944,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547697638139,,622,,1520440547,676738944,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547742123058,,623,,1520440547,721738944,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547803010648,,624,,1520440547,771207360,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440547899650715,,625,,1520440547,883981440,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440547952385187,,626,,1520440547,929981440,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548008417494,,627,,1520440547,975320896,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548093980486,,628,,1520440548,81433280,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548169257777,,629,,1520440548,124433280,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548212638529,,630,,1520440548,194285056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548290263668,,631,,1520440548,241285056,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440548303745886,,632,,1520440548,283285056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548371750791,,633,,1520440548,347458752,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548407638851,,634,,1520440548,386346624,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548462445621,,635,,1520440548,431346624,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548500190500,,636,,1520440548,492726336,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548561492341,,637,,1520440548,539726336,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548620207604,,638,,1520440548,583562752,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548663529143,,639,,1520440548,646562752,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548704180079,,640,,1520440548,696758912,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548777594022,,641,,1520440548,737758912,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440548845785634,,642,,1520440548,786768320,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548860912296,,643,,1520440548,832768320,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548923473789,,644,,1520440548,897478784,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440548978725693,,645,,1520440548,941478784,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440549012502200,,646,,1520440548,983183488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549085231261,,647,,1520440549,48183488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549115370505,,648,,1520440549,88531712,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549161910201,,649,,1520440549,131531712,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549209359382,,650,,1520440549,195550208,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549267455582,,651,,1520440549,239550208,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549333973114,,652,,1520440549,289831488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549377733479,,653,,1520440549,335831488,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549450974236,,654,,1520440549,402512576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549451443625,,655,,1520440549,448512576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549511968344,,656,,1520440549,491512576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549564448039,,657,,1520440549,533512576,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549611983650,,658,,1520440549,598634176,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549652875365,,659,,1520440549,643634176,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549745518275,,660,,1520440549,678745344,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440549752696686,,661,,1520440549,745745344,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549819104096,,662,,1520440549,808614920,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549862371582,,663,,1520440549,847614920,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549948285490,,664,,1520440549,881162916,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440549977677706,,665,,1520440549,949162916,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550050552515,,666,,1520440549,994232640,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440550052841169,,667,,1520440550,39232640,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550112238155,,668,,1520440550,86192192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550164214830,,669,,1520440550,147192192,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550212574979,,670,,1520440550,188485312,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440550253138347,,671,,1520440550,234485312,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550312140190,,672,,1520440550,296213184,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550362107215,,673,,1520440550,341213184,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440550413824969,,674,,1520440550,395329295,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550462274023,,675,,1520440550,441329295,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550521967167,,676,,1520440550,500553088,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550551470470,,677,,1520440550,546553088,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550650140251,,678,,1520440550,584861056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550661097069,,679,,1520440550,631861056,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550723340273,,680,,1520440550,699120256,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550782639342,,681,,1520440550,742120256,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550833293838,,682,,1520440550,787498880,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550857251902,,683,,1520440550,832498880,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440550950634941,,684,,1520440550,890990272,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440550977602821,,685,,1520440550,935990272,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551034497807,,686,,1520440551,12421691,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440551077584273,,687,,1520440551,58421691,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551126451860,,688,,1520440551,94202368,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551161882922,,689,,1520440551,161202368,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551246159662,,690,,1520440551,210596992,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551290101575,,691,,1520440551,254596992,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551323054908,,692,,1520440551,293726592,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551387957475,,693,,1520440551,361726592,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551412595676,,694,,1520440551,401504000,'',255,"[1478, 1483, 1086, 1514, 1901, 1901, 1099]"
1520440551462421452,,695,,1520440551,445504000,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551548840362,,696,,1520440551,489956928,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551576692506,,697,,1520440551,551956928,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551613138346,,698,,1520440551,603615808,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551678301939,,699,,1520440551,644615808,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551745782000,,700,,1520440551,688621440,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440551762501764,,701,,1520440551,756621440,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551821783637,,702,,1520440551,794729984,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551862842261,,703,,1520440551,839729984,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551972943407,,704,,1520440551,884233344,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440551974390069,,705,,1520440551,948233344,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552016617499,,706,,1520440551,998525760,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552086293734,,707,,1520440552,39525760,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552122219962,,708,,1520440552,108822976,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552162571681,,709,,1520440552,152822976,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440552253193128,,710,,1520440552,198028608,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552267828376,,711,,1520440552,243028608,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552326949552,,712,,1520440552,304025216,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552377221587,,713,,1520440552,348025216,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552453101126,,714,,1520440552,391474816,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552471625193,,715,,1520440552,439474816,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552545402597,,716,,1520440552,500366912,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440552566257650,,717,,1520440552,545366912,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552629002321,,718,,1520440552,589877248,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552701275356,,719,,1520440552,657877248,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552748588912,,720,,1520440552,707372224,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552776097989,,721,,1520440552,747372224,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552851840325,,722,,1520440552,797755392,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552877412158,,723,,1520440552,863755392,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552923104911,,724,,1520440552,892035563,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440552962425481,,725,,1520440552,936035563,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553012761915,,726,,1520440552,981187456,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553062339836,,727,,1520440553,47187456,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553144391666,,728,,1520440553,101523869,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553223157813,,729,,1520440553,145523869,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440553223208805,,730,,1520440553,211523869,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440553292533271,,731,,1520440553,226973183,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440553320640504,,732,,1520440553,292080130,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553376451842,,733,,1520440553,334080130,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553449176980,,734,,1520440553,405892544,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553491815930,,735,,1520440553,451892544,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553536977791,,736,,1520440553,480443661,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553561954426,,737,,1520440553,546443661,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553622760762,,738,,1520440553,597363200,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553662190723,,739,,1520440553,638363200,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553717370636,,740,,1520440553,713310656,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440553772205464,,741,,1520440553,735310656,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553825757040,,742,,1520440553,797897600,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440553862565687,,743,,1520440553,841897600,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440553926269860,,744,,1520440553,906890240,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440554021984485,,745,,1520440553,999809792,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440554071603897,,746,,1520440554,62809792,'',255,"[1478, 1485, 1086, 1515, 1901, 1901, 1099]"
1520440554139194016,,747,,1520440554,103920064,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440554176805648,,748,,1520440554,148920064,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440554223239211,,749,,1520440554,194222592,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440554278674953,,750,,1520440554,260222592,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
1520440554332578743,,751,,1520440554,303172544,'',255,"[1478, 1483, 1086, 1515, 1901, 1901, 1099]"
