rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,group_mix,controls
1520440535400843081,,190,,1520440535,379851184,'',0,"[0.00347974244505167, -0.013119149021804333, -0.030547810718417168, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535498343029,,191,,1520440535,476942928,'',0,"[0.0038185168523341417, -0.012775606475770473, -0.029154567047953606, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535576959455,,192,,1520440535,565525848,'',0,"[0.0036634427960962057, -0.012613099999725819, -0.02738569863140583, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535682233470,,193,,1520440535,669367304,'',0,"[0.0036576001439243555, -0.012899182736873627, -0.02564321644604206, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535793501020,,194,,1520440535,780805040,'',0,"[0.00358002632856369, -0.012753104791045189, -0.024015843868255615, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535903127582,,195,,1520440535,885056112,'',0,"[0.0035176072269678116, -0.012749455869197845, -0.022265514358878136, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440535983488725,,196,,1520440535,981101112,'',0,"[0.0036631394177675247, -0.012997256591916084, -0.020948341116309166, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536092728563,,197,,1520440536,81245056,'',0,"[0.0038609579205513, -0.013005757704377174, -0.019164325669407845, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536182016461,,198,,1520440536,177290056,'',0,"[0.003578547155484557, -0.012797309085726738, -0.017817402258515358, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536293387358,,199,,1520440536,275490840,'',0,"[0.0036486510653048754, -0.012767627835273743, -0.016273822635412216, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536382548860,,200,,1520440536,374653968,'',0,"[0.003873195732012391, -0.012946568429470062, -0.014816812239587307, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536490880400,,201,,1520440536,474124304,'',0,"[0.0036523693706840277, -0.012928405776619911, -0.01326675433665514, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536582331047,,202,,1520440536,576504896,'',0,"[0.0039335815235972404, -0.012674480676651001, -0.01174382958561182, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536693179065,,203,,1520440536,674898544,'',0,"[0.0037893683183938265, -0.01320063415914774, -0.010220064781606197, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536791539560,,204,,1520440536,776387480,'',0,"[0.0038311881944537163, -0.013237169943749905, -0.008903983980417252, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536883093029,,205,,1520440536,877431960,'',0,"[0.0037033935077488422, -0.013145627453923225, -0.00752884428948164, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440536992187811,,206,,1520440536,975197936,'',0,"[0.003896488808095455, -0.012703177519142628, -0.006197688169777393, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537104772408,,207,,1520440537,77155856,'',0,"[0.003884232835844159, -0.01258845254778862, -0.004595995880663395, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537201380539,,208,,1520440537,182804440,'',0,"[0.0038893420714884996, -0.012665389105677605, -0.0033256772439926863, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537302204720,,209,,1520440537,282592808,'',0,"[0.004091380164027214, -0.012201537378132343, -0.0018257393967360258, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537383642815,,210,,1520440537,383172880,'',0,"[0.003751808777451515, -0.013221641071140766, -0.0004982961690984666, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537492236601,,211,,1520440537,480380144,'',0,"[0.004021445754915476, -0.01270291954278946, 0.0006511671235784888, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537593426738,,212,,1520440537,580366144,'',0,"[0.003952914383262396, -0.01302639115601778, 0.001970695797353983, 0.0, 0.0, 0.0, 0.0, -1.0]"
1520440537701511620,,213,,1520440537,679224144,'',0,"[0.0011784631060436368, -0.014847496524453163, 0.0032326900400221348, 0.49757814407348633, 0.0, 0.0, 0.0, -1.0]"
1520440537800597923,,214,,1520440537,782328680,'',0,"[-0.0015023532323539257, -0.013935787603259087, 0.06415216624736786, 0.5680767893791199, 0.0, 0.0, 0.0, -1.0]"
1520440537882376615,,215,,1520440537,879064656,'',0,"[-0.0014735881704837084, -0.013360240496695042, 0.06526970863342285, 0.5811160802841187, 0.0, 0.0, 0.0, -1.0]"
1520440537982633016,,216,,1520440537,979070656,'',0,"[-0.0012528642546385527, -0.013555058278143406, 0.0666385293006897, 0.5819456577301025, 0.0, 0.0, 0.0, -1.0]"
1520440538092377524,,217,,1520440538,76226320,'',0,"[-0.001833246904425323, -0.013658002018928528, 0.0679008737206459, 0.5827975869178772, 0.0, 0.0, 0.0, -1.0]"
1520440538183063959,,218,,1520440538,179278528,'',0,"[-0.0016127834096550941, -0.013120241463184357, 0.06914690136909485, 0.5835588574409485, 0.0, 0.0, 0.0, -1.0]"
1520440538292303740,,219,,1520440538,276583600,'',0,"[-0.0017592485528439283, -0.013485520146787167, 0.0702865794301033, 0.5842152237892151, 0.0, 0.0, 0.0, -1.0]"
1520440538386338155,,220,,1520440538,373427632,'',0,"[-0.0017344242660328746, -0.01305480021983385, 0.07139579951763153, 0.5850668549537659, 0.0, 0.0, 0.0, -1.0]"
1520440538483516281,,221,,1520440538,476293152,'',0,"[-0.0018463304731994867, -0.013134768232703209, 0.07258634269237518, 0.5859492421150208, 0.0, 0.0, 0.0, -1.0]"
1520440538593845628,,222,,1520440538,579830680,'',0,"[-0.002261125948280096, -0.013293159194290638, 0.07363616675138474, 0.5867540836334229, 0.0, 0.0, 0.0, -1.0]"
1520440538693709472,,223,,1520440538,681750864,'',0,"[-0.0024254852905869484, -0.013678123243153095, 0.07475993037223816, 0.5875192880630493, 0.0, 0.0, 0.0, -1.0]"
1520440538784302386,,224,,1520440538,781819864,'',0,"[-0.0026971925981342793, -0.013944256119430065, 0.07593506574630737, 0.5884109735488892, 0.0, 0.0, 0.0, -1.0]"
1520440538883445571,,225,,1520440538,878002856,'',0,"[-0.0026949713937938213, -0.014091853983700275, 0.07692329585552216, 0.5891820788383484, 0.0, 0.0, 0.0, -1.0]"
1520440538994397549,,226,,1520440538,977995856,'',0,"[-0.002463984303176403, -0.013772278092801571, 0.07824866473674774, 0.5898371934890747, 0.0, 0.0, 0.0, -1.0]"
1520440539103442069,,227,,1520440539,73761568,'',0,"[-0.0025802538730204105, -0.013644750230014324, 0.07906632870435715, 0.5905819535255432, 0.0, 0.0, 0.0, -1.0]"
1520440539182630298,,228,,1520440539,174861880,'',0,"[-0.0030273268930613995, -0.013935449533164501, 0.08013978600502014, 0.5910994410514832, 0.0, 0.0, 0.0, -1.0]"
1520440539301096621,,229,,1520440539,278212008,'',0,"[-0.0028985494282096624, -0.01392203476279974, 0.08104189485311508, 0.591989278793335, 0.0, 0.0, 0.0, -1.0]"
1520440539393918243,,230,,1520440539,381956952,'',0,"[-0.0033577769063413143, -0.01454571820795536, 0.0818878784775734, 0.5922079086303711, 0.0, 0.0, 0.0, -1.0]"
1520440539517323525,,231,,1520440539,481140328,'',0,"[-0.0038962047547101974, -0.01464486587792635, 0.08310931921005249, 0.5925100445747375, 0.0, 0.0, 0.0, -1.0]"
1520440539582898813,,232,,1520440539,577300504,'',0,"[-0.004786002449691296, -0.015466604381799698, 0.08384793996810913, 0.5926352143287659, 0.0, 0.0, 0.0, -1.0]"
1520440539695457466,,233,,1520440539,677287504,'',0,"[-0.005413849838078022, -0.01567872427403927, 0.08498509228229523, 0.592810332775116, 0.0, 0.0, 0.0, -1.0]"
1520440539794543136,,234,,1520440539,778350256,'',0,"[-0.00590925756841898, -0.015871362760663033, 0.08572794497013092, 0.5930495262145996, 0.0, 0.0, 0.0, -1.0]"
1520440539892998551,,235,,1520440539,874348256,'',0,"[-0.00667638098821044, -0.016096461564302444, 0.08663918823003769, 0.5932390093803406, 0.0, 0.0, 0.0, -1.0]"
1520440539993596184,,236,,1520440539,976849256,'',0,"[-0.007418404333293438, -0.016719456762075424, 0.08755122870206833, 0.5936228632926941, 0.0, 0.0, 0.0, -1.0]"
1520440540084457475,,237,,1520440540,77769320,'',0,"[-0.007694906555116177, -0.017102980986237526, 0.08838079124689102, 0.5938551425933838, 0.0, 0.0, 0.0, -1.0]"
1520440540201414677,,238,,1520440540,179466088,'',0,"[-0.008727412670850754, -0.017470691353082657, 0.08919541537761688, 0.5940266251564026, 0.0, 0.0, 0.0, -1.0]"
1520440540319875029,,239,,1520440540,295837385,'',0,"[-0.009403667412698269, -0.018838873133063316, 0.09009842574596405, 0.594020426273346, 0.0, 0.0, 0.0, -1.0]"
