rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1520440529149845361,,1148,,1520440529,149603205,"""world""",,,0.00832064915448,-0.0182437747717,0.0881039500237,,0.00239139096811,-0.00501404097304,-0.0117346430197,-0.999915719032
1520440529149855005,,1149,,1520440529,149637830,"""world""",,,0.00832461379468,-0.0182476062328,0.0881054550409,,0.00243767001666,-0.00499098096043,-0.0117279309779,-0.999915838242
1520440529149937960,,1150,,1520440529,149661044,"""world""",,,0.00832598283887,-0.0182569660246,0.0881126895547,,0.00250154361129,-0.00503500271589,-0.011748299934,-0.99991518259
1520440529149940963,,1151,,1520440529,149674167,"""world""",,,0.00833421386778,-0.0182615034282,0.088118314743,,0.00251279585063,-0.00503228465095,-0.0117770899087,-0.999914824963
1520440529189885176,,1152,,1520440529,189712588,"""world""",,,0.00833034701645,-0.0182517077774,0.0881203487515,,0.00236251135357,-0.00505674351007,-0.0117725552991,-0.99991518259
1520440529189900995,,1153,,1520440529,189737653,"""world""",,,0.00832660403103,-0.0182561185211,0.0881132185459,,0.00246840785258,-0.00500082876533,-0.0117734503001,-0.999915242195
1520440529189908119,,1154,,1520440529,189760038,"""world""",,,0.0083248578012,-0.0182551108301,0.0881122797728,,0.0024001239799,-0.00499597424641,-0.0117531791329,-0.999915599823
1520440529220104288,,1155,,1520440529,219869486,"""world""",,,0.00832443125546,-0.0182483792305,0.0881014615297,,0.00238943216391,-0.00505180563778,-0.0117647042498,-0.99991518259
1520440529241071165,,1156,,1520440529,240682407,"""world""",,,0.00833161268383,-0.0182381644845,0.0881100147963,,0.00242213369347,-0.00499261729419,-0.0117265535519,-0.999915838242
1520440529241078879,,1157,,1520440529,240708900,"""world""",,,0.00833788048476,-0.0182337872684,0.0881496816874,,0.00250223558396,-0.00494845490903,-0.0117647917941,-0.999915480614
1520440529241085019,,1158,,1520440529,240727752,"""world""",,,0.00833583250642,-0.0182613693178,0.0881253257394,,0.00238953507505,-0.00500735640526,-0.0117376679555,-0.999915719032
1520440529241088894,,1162,,1520440529,240768135,"""world""",,,0.00833148043603,-0.0182502586395,0.0881142914295,,0.00241387146525,-0.00500735221431,-0.0117452573031,-0.999915659428
1520440529301214519,,1163,,1520440529,300622574,"""world""",,,0.0083216521889,-0.0182374101132,0.088114194572,,0.00242806482129,-0.00498781120405,-0.0117222750559,-0.999915897846
1520440529301764919,,1165,,1520440529,300721921,"""world""",,,0.00833350792527,-0.0182597450912,0.0881083831191,,0.00245170341805,-0.00505675328895,-0.0117723951116,-0.999914944172
1520440529301797354,,1166,,1520440529,300902817,"""world""",,,0.00833328533918,-0.0182556174695,0.0881157517433,,0.00249865232036,-0.00502389948815,-0.0117535693571,-0.999915242195
1520440529301812647,,1167,,1520440529,301018693,"""world""",,,0.00833634287119,-0.0182647779584,0.0881160646677,,0.00246462156065,-0.00499683152884,-0.0117321684957,-0.999915659428
1520440529301830268,,1168,,1520440529,301266194,"""world""",,,0.00832593813539,-0.0182655453682,0.0881150811911,,0.00234050583094,-0.00496841408312,-0.0117584932595,-0.999915838242
1520440529301925678,,1169,,1520440529,301382826,"""world""",,,0.00832952558994,-0.0182641670108,0.0881080105901,,0.00244784145616,-0.00500530330464,-0.0117364814505,-0.999915659428
1520440529380048006,,1170,,1520440529,379660759,"""world""",,,0.00833458360285,-0.0182291641831,0.0881279110909,,0.00242600264028,-0.00497634150088,-0.0117794554681,-0.999915361404
1520440529380091397,,1172,,1520440529,379709382,"""world""",,,0.0083295237273,-0.0182560440153,0.0881196409464,,0.00244205119088,-0.00497430097312,-0.0117356125265,-0.999915778637
1520440529421064857,,1173,,1520440529,420405141,"""world""",,,0.00833957921714,-0.0182542856783,0.0881096348166,,0.00244808802381,-0.00505230110139,-0.0117362998426,-0.999915361404
1520440529421079301,,1175,,1520440529,420514583,"""world""",,,0.00832692626864,-0.0182553622872,0.0881229862571,,0.00243275961839,-0.00497552892193,-0.0117409862578,-0.999915838242
1520440529421110196,,1176,,1520440529,420664230,"""world""",,,0.00832092855126,-0.0182550475001,0.0881221815944,,0.00241209752858,-0.00498180883005,-0.0117536168545,-0.999915659428
1520440529421964227,,1177,,1520440529,420793959,"""world""",,,0.00832210574299,-0.0182437933981,0.0881074965,,0.00240142107941,-0.00503181433305,-0.0117577891797,-0.999915361404
1520440529422076602,,1180,,1520440529,421193444,"""world""",,,0.00832678005099,-0.0182604137808,0.0881219804287,,0.00243934732862,-0.00501506496221,-0.0117483669892,-0.999915540218
1520440529480865070,,1181,,1520440529,480338792,"""world""",,,0.00832367874682,-0.0182651095092,0.0881221964955,,0.00244090426713,-0.00498439837247,-0.0117594236508,-0.999915480614
1520440529480873383,,1182,,1520440529,480432160,"""world""",,,0.00832593534142,-0.0182557664812,0.0881511345506,,0.00221710256301,-0.00471575791016,-0.0117048583925,-0.999917984009
1520440529511164655,,1183,,1520440529,510598812,"""world""",,,0.0083338432014,-0.0182441584766,0.0881043076515,,0.00243906513788,-0.00506185134873,-0.0117555977777,-0.99991518259
1520440529511178296,,1187,,1520440529,510684933,"""world""",,,0.00832764804363,-0.0182654038072,0.0881087630987,,0.00247021741234,-0.00497060874477,-0.011747890152,-0.999915599823
1520440529511198235,,1188,,1520440529,510780743,"""world""",,,0.00833289977163,-0.0182628426701,0.088104583323,,0.00248374929652,-0.00498703168705,-0.0117503581569,-0.999915480614
1520440529511209161,,1189,,1520440529,510825221,"""world""",,,0.00834023673087,-0.018253237009,0.0880964919925,,0.00244538346305,-0.0050293202512,-0.0117556415498,-0.9999153018
1520440529511217213,,1190,,1520440529,510860182,"""world""",,,0.00833288393915,-0.0182568989694,0.0881138294935,,0.00245653744787,-0.00500704767182,-0.0117521258071,-0.999915480614
1520440529511225472,,1194,,1520440529,510921100,"""world""",,,0.00832878798246,-0.0182475224137,0.0881070643663,,0.00247388402931,-0.0050408616662,-0.0117394225672,-0.999915421009
1520440529511300274,,1195,,1520440529,511069307,"""world""",,,0.00833360943943,-0.0182521156967,0.08811211586,,0.0024833411444,-0.00506804510951,-0.0117797618732,-0.999914765358
1520440529520802924,,1196,,1520440529,520459660,"""world""",,,0.00832733977586,-0.0182504467666,0.0881076082587,,0.0024472028017,-0.00507485540584,-0.0117780715227,-0.999914824963
1520440529520811076,,1197,,1520440529,520507502,"""world""",,,0.00832736864686,-0.0182609036565,0.0881238356233,,0.00246151443571,-0.00497674103826,-0.0117488335818,-0.999915599823
1520440529530366162,,1198,,1520440529,529961446,"""world""",,,0.00832298584282,-0.0182687602937,0.088123947382,,0.00238748663105,-0.00501163117588,-0.0117496233433,-0.999915599823
1520440529540696634,,1199,,1520440529,540336405,"""world""",,,0.0083308974281,-0.0182755030692,0.0881205946207,,0.00253844843246,-0.00494636502117,-0.0117511507124,-0.999915480614
1520440529550340244,,1200,,1520440529,549614442,"""world""",,,0.00832592044026,-0.0182645656168,0.088110588491,,0.00244320835918,-0.00507142860442,-0.0117635745555,-0.999915063381
1520440529560714739,,1201,,1520440529,560106253,"""world""",,,0.00833193492144,-0.0182514563203,0.0881073698401,,0.00245563662611,-0.00505802687258,-0.0117526724935,-0.99991518259
1520440529571380610,,1202,,1520440529,570565070,"""world""",,,0.00832275114954,-0.0182436816394,0.0881168991327,,0.00240105716512,-0.00506149837747,-0.0117904637009,-0.999914884567
1520440529571396471,,1203,,1520440529,570948763,"""world""",,,0.00832347199321,-0.0182368569076,0.0881170704961,,0.00236862828024,-0.00503594940528,-0.011755714193,-0.999915421009
1520440529581205442,,1204,,1520440529,580585759,"""world""",,,0.00832219980657,-0.0182512868196,0.0881237387657,,0.00242759590037,-0.00495506590232,-0.0117377294227,-0.999915897846
1520440529590496118,,1205,,1520440529,590122362,"""world""",,,0.00833189021796,-0.0182624924928,0.0881168097258,,0.00243580807,-0.00499886274338,-0.0117693943903,-0.9999153018
1520440529601033352,,1206,,1520440529,600619553,"""world""",,,0.00832599774003,-0.0182655528188,0.0881048217416,,0.00236180331558,-0.00502589670941,-0.0117767984048,-0.9999153018
1520440529610512610,,1207,,1520440529,610078307,"""world""",,,0.00832576211542,-0.0182687491179,0.0881060659885,,0.00244756881148,-0.00507593574002,-0.0118159428239,-0.99991440773
1520440529610547552,,1208,,1520440529,610141657,"""world""",,,0.00832769833505,-0.0182417854667,0.0881275832653,,0.00249853450805,-0.00504259951413,-0.0117881912738,-0.999914705753
1520440529620948992,,1209,,1520440529,620527226,"""world""",,,0.00832930020988,-0.018243830651,0.0881189703941,,0.00244290102273,-0.00497659342363,-0.0117329945788,-0.999915778637
1520440529630297580,,1210,,1520440529,629985959,"""world""",,,0.00833127833903,-0.0182442255318,0.0881220325828,,0.00246557360515,-0.00494951987639,-0.0116943502799,-0.999916315079
1520440529641064105,,1211,,1520440529,640528415,"""world""",,,0.00832883361727,-0.0182480681688,0.0881289094687,,0.00243946583942,-0.00498797046021,-0.011722208932,-0.999915897846
1520440529650602280,,1212,,1520440529,650075658,"""world""",,,0.00832394510508,-0.0182569511235,0.0881065651774,,0.00250836857595,-0.00501153431833,-0.0117490747944,-0.9999153018
1520440529661272927,,1213,,1520440529,660623721,"""world""",,,0.00832923687994,-0.0182618591934,0.0881002619863,,0.00246330536902,-0.00506395520642,-0.0117990737781,-0.999914586544
1520440529661287190,,1214,,1520440529,660717648,"""world""",,,0.00833455659449,-0.0182624161243,0.0881064236164,,0.00246792426333,-0.00503576174378,-0.0117740724236,-0.999914944172
1520440529670729025,,1215,,1520440529,670106682,"""world""",,,0.00832446850836,-0.0182522144169,0.088112398982,,0.00237770355307,-0.00505877006799,-0.0117371762171,-0.999915540218
1520440529681076935,,1216,,1520440529,680573908,"""world""",,,0.00832886435091,-0.0182643830776,0.0881187468767,,0.00245071738027,-0.0049763196148,-0.0117435902357,-0.999915719032
1520440529690297456,,1217,,1520440529,689979137,"""world""",,,0.00832175929099,-0.0182674154639,0.0881267040968,,0.00248688645661,-0.00499227829278,-0.0117692360654,-0.99991518259
1520440529700730146,,1218,,1520440529,700412020,"""world""",,,0.00831978954375,-0.0182542651892,0.0881160795689,,0.00240800227039,-0.00504601048306,-0.0118025261909,-0.999914705753
