rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1520440529102324577,,,0,,1520440529,100198668,"""world""","""Drone_A""",,,0.00832468830049,-0.0182451251894,0.0881192833185,,0.00239950558171,-0.00497198523954,-0.0117560131475,-0.999915659428
1520440529102344309,,,0,,1520440529,100230952,"""world""","""Drone_A""",,,0.00833137705922,-0.0182454027236,0.0881407856941,,0.00251922616735,-0.00499599520117,-0.011801620014,-0.999914765358
1520440529102353462,,,0,,1520440529,100250828,"""world""","""Drone_A""",,,0.0083267968148,-0.0182547196746,0.088115811348,,0.00248863059096,-0.00506488373503,-0.0117475120351,-0.999915122986
1520440529102362273,,,0,,1520440529,100272636,"""world""","""Drone_A""",,,0.00832937564701,-0.0182509794831,0.0881084501743,,0.00243093725294,-0.00509584276006,-0.0117937140167,-0.999914526939
1520440529149820444,,,0,,1520440529,149623813,"""world""","""Drone_A""",,,0.00832064915448,-0.0182437747717,0.0881039500237,,0.00239139096811,-0.00501404097304,-0.0117346430197,-0.999915719032
1520440529149829656,,,0,,1520440529,149642656,"""world""","""Drone_A""",,,0.00832461379468,-0.0182476062328,0.0881054550409,,0.00243767001666,-0.00499098096043,-0.0117279309779,-0.999915838242
1520440529149905230,,,0,,1520440529,149665246,"""world""","""Drone_A""",,,0.00832598283887,-0.0182569660246,0.0881126895547,,0.00250154361129,-0.00503500271589,-0.011748299934,-0.99991518259
1520440529150173764,,,0,,1520440529,149677037,"""world""","""Drone_A""",,,0.00833421386778,-0.0182615034282,0.088118314743,,0.00251279585063,-0.00503228465095,-0.0117770899087,-0.999914824963
1520440529189870871,,,0,,1520440529,189725597,"""world""","""Drone_A""",,,0.00833034701645,-0.0182517077774,0.0881203487515,,0.00236251135357,-0.00505674351007,-0.0117725552991,-0.99991518259
1520440529189877877,,,0,,1520440529,189741560,"""world""","""Drone_A""",,,0.00832660403103,-0.0182561185211,0.0881132185459,,0.00246840785258,-0.00500082876533,-0.0117734503001,-0.999915242195
