rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1520440533948992386,,126,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440533999057781,,127,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534049157949,,128,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534099079344,,129,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534148992145,,130,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534199011429,,131,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534248942891,,132,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534299242236,,133,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534349354450,,134,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534398831863,,135,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534448964359,,136,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534499183349,,137,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534549112187,,138,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534599125276,,139,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534649181525,,140,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534699122007,,141,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534748991946,,142,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534799003335,,143,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534849093104,,144,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534899019280,,145,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534949344373,,146,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440534999277993,,147,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535048857896,,148,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535099292349,,149,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535148843953,,150,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535199328890,,151,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535249225507,,152,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535299152612,,153,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535348858700,,154,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535399079602,,155,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535449603315,,156,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535499111403,,157,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535549027983,,158,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535599017434,,159,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535648994760,,160,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535699282918,,161,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535749140337,,162,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535799162495,,163,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535848951200,,164,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535899053326,,165,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535948930475,,166,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440535999286699,,167,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536049074352,,168,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536099082170,,169,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536149248048,,170,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536199076732,,171,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536249133742,,172,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536299150185,,173,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536349219910,,174,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536399367163,,175,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536449059312,,176,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536499003839,,177,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536548974055,,178,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536599178990,,179,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536649145326,,180,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536698999754,,181,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536749014103,,182,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536798994016,,183,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536849153626,,184,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536899108205,,185,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536949125270,,186,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440536999053051,,187,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537049052344,,188,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537099105671,,189,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537149259399,,190,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537199001729,,191,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537249127255,,192,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537299130737,,193,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537349124767,,194,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537399056411,,195,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537449031374,,196,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537498994525,,197,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537549102695,,198,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537599094374,,199,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537651661151,,200,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537699119731,,201,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537749058776,,202,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537799030839,,203,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537849114201,,204,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537899080309,,205,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537949236099,,206,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440537999139726,,207,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538049005561,,208,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538099085911,,209,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538149111033,,210,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538198923748,,211,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538249135558,,212,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538299138311,,213,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538349083574,,214,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538399277163,,215,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538449186687,,216,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538499109966,,217,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538549118341,,218,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538599026389,,219,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538649270114,,220,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538699091599,,221,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538749296564,,222,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538799028971,,223,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538849009590,,224,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538899093948,,225,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538948949415,,226,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440538999372474,,227,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539049017101,,228,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539099122534,,229,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539149447701,,230,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539199071104,,231,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539249109555,,232,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539299060296,,233,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539349301531,,234,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539398900657,,235,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539449139944,,236,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539498843919,,237,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539548985371,,238,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539599289617,,239,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539649324296,,240,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539700638842,,241,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539749068856,,242,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539799032588,,243,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539849058722,,244,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539899051119,,245,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539949116879,,246,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440539999241331,,247,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540049020901,,248,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540099284172,,249,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540149085390,,250,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540199226702,,251,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540249118502,,252,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540299000494,,253,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540349005556,,254,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540399036821,,255,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540449199526,,256,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540499334055,,257,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540549041703,,258,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540599197071,,259,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540649299612,,260,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540699294105,,261,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540749072356,,262,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540799126356,,263,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540849026915,,264,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540898958464,,265,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540949001938,,266,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440540999097103,,267,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541049181784,,268,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541099065720,,269,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541149118737,,270,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541199133942,,271,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541249267601,,272,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541299334541,,273,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541348994306,,274,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541399104458,,275,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541449013019,,276,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541499038481,,277,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541549142196,,278,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541599051800,,279,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541649114804,,280,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541698954946,,281,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541749119155,,282,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541799089447,,283,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541849112285,,284,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541899095120,,285,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541949137138,,286,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440541999134243,,287,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542049080743,,288,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542099125162,,289,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542149185489,,290,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542199122683,,291,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542248976125,,292,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542298933876,,293,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542349261257,,294,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542399055780,,295,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542449195266,,296,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542499007181,,297,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542549151632,,298,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542599009271,,299,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542649074418,,300,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542752054022,,301,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542752078228,,302,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542799131758,,303,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542848915185,,304,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542898970332,,305,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542948965597,,306,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440542999148942,,307,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440543049072473,,308,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440543099026002,,309,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440543149195837,,310,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
1520440543199082600,,311,,0,0,'',,,0.0,0.0,0.5,,0.0,0.0,0.0,0.0
