rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,type_mask,orientation,x,y,z,w,body_rate,x,y,z,thrust
1520440532177109100,,158,,1520440532,167087616,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0317373797297,0.0971599668264,0.791849970818,0.0
1520440532282417973,,159,,1520440532,269990656,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.032007753849,0.0970392748713,0.773153543472,0.0
1520440532401522683,,160,,1520440532,368153344,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0319482311606,0.0973901748657,0.753967165947,0.0
1520440532503108607,,161,,1520440532,473185088,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0320973135531,0.0977719128132,0.73406457901,0.0
1520440532578138199,,162,,1520440532,575081984,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0320214740932,0.09774171561,0.715145528316,0.0
1520440532694744575,,163,,1520440532,678402304,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0315867215395,0.0980440378189,0.696579933167,0.0
1520440532802267016,,164,,1520440532,760367355,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0317017771304,0.0977987200022,0.678093135357,0.0
1520440532900961160,,165,,1520440532,877765421,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0316336601973,0.0977708548307,0.659910798073,0.0
1520440532981929229,,166,,1520440532,977329216,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0317938290536,0.0979859307408,0.641851067543,0.0
1520440533091383139,,167,,1520440533,72607296,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0319853909314,0.0984322950244,0.623645544052,0.0
1520440533177561016,,168,,1520440533,161092020,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0320469923317,0.0987852290273,0.606591820717,0.0
1520440533302133910,,169,,1520440533,274672545,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0317693054676,0.0987746790051,0.588183164597,0.0
1520440533400525428,,170,,1520440533,367082944,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0315737240016,0.0985781103373,0.571695685387,0.0
1520440533502535411,,171,,1520440533,478912320,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.031029233709,0.0980843380094,0.553863883018,0.0
1520440533578240375,,172,,1520440533,568947136,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0309681408107,0.0983506441116,0.537519514561,0.0
1520440533700336699,,173,,1520440533,676980544,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0307568572462,0.0979335308075,0.519928514957,0.0
1520440533783561221,,174,,1520440533,767964608,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0303590558469,0.0978208184242,0.503903567791,0.0
1520440533877317904,,175,,1520440533,874234432,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0298795886338,0.0981844216585,0.487169325352,0.0
1520440533983136463,,176,,1520440533,976857152,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0298111923039,0.0980944335461,0.470065623522,0.0
1520440534077600436,,177,,1520440534,71864960,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0292723365128,0.0988861098886,0.454567670822,0.0
1520440534174608765,,178,,1520440534,174659200,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.028979331255,0.0991904959083,0.438638985157,0.0
1520440534301482716,,179,,1520440534,277812608,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0289481785148,0.0994473174214,0.422200918198,0.0
1520440534394719568,,180,,1520440534,367194112,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0291494205594,0.0985149592161,0.407085120678,0.0
1520440534479347321,,181,,1520440534,477417600,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0291558913887,0.0981045514345,0.391408056021,0.0
1520440534576121266,,182,,1520440534,572831104,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0293328128755,0.098436370492,0.375894010067,0.0
1520440534676888631,,183,,1520440534,660791552,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0291155558079,0.0984615385532,0.360523641109,0.0
1520440534779641359,,184,,1520440534,770350720,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0288059040904,0.0987783446908,0.344775140285,0.0
1520440534883792024,,185,,1520440534,868145792,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0284881144762,0.0982978343964,0.330447733402,0.0
1520440534977961279,,186,,1520440534,969173440,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0283279810101,0.0981265977025,0.315507948399,0.0
1520440535094444949,,187,,1520440535,79414285,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0278843324631,0.098436422646,0.300874173641,0.0
1520440535202003258,,188,,1520440535,178488512,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0279223360121,0.0982345789671,0.285812646151,0.0
1520440535301738514,,189,,1520440535,279457472,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0279526691884,0.0986697524786,0.272050619125,0.0
1520440535401063801,,190,,1520440535,377909184,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0283069983125,0.0978969410062,0.257260203362,0.0
1520440535497863541,,191,,1520440535,478996928,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0282707214355,0.098139539361,0.243760347366,0.0
1520440535576969792,,192,,1520440535,563577848,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0286442283541,0.0978230088949,0.229995191097,0.0
1520440535677294327,,193,,1520440535,667418304,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0283564832062,0.0979649797082,0.21581299603,0.0
1520440535793509464,,194,,1520440535,774863040,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0279873777181,0.0981307402253,0.201701104641,0.0
1520440535903475257,,195,,1520440535,879154112,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0282055698335,0.0980051159859,0.188371837139,0.0
1520440535983495174,,196,,1520440535,979154112,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0281462874264,0.0982234030962,0.175668895245,0.0
1520440536092913898,,197,,1520440536,74516736,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.028314596042,0.0977227017283,0.162805005908,0.0
1520440536181877021,,198,,1520440536,176301056,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0283755287528,0.0982672050595,0.149896413088,0.0
1520440536281320867,,199,,1520440536,273731840,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0286924615502,0.0981380715966,0.137038052082,0.0
1520440536382522882,,200,,1520440536,372915968,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0288629215211,0.0981394052505,0.124625757337,0.0
1520440536482307739,,201,,1520440536,472386304,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0290529485792,0.0983851104975,0.112108439207,0.0
1520440536582250788,,202,,1520440536,574768896,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0290142390877,0.0988295301795,0.0998607873917,0.0
1520440536693203244,,203,,1520440536,673164544,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0290062688291,0.0988854765892,0.0876867175102,0.0
1520440536782716835,,204,,1520440536,774644480,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0286412518471,0.0989931821823,0.0757306516171,0.0
1520440536882348861,,205,,1520440536,875688960,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0289704166353,0.098823800683,0.0639033466578,0.0
1520440536992431343,,206,,1520440536,973415936,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0292264539748,0.0984223037958,0.0521952733397,0.0
1520440537104655677,,207,,1520440537,75617856,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0297796968371,0.0972542315722,0.0404539331794,0.0
1520440537201666600,,208,,1520440537,181125440,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0298802442849,0.0970234870911,0.0290644839406,0.0
1520440537302568492,,209,,1520440537,281055808,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0301168542355,0.0971254184842,0.0182554461062,0.0
1520440537383142060,,210,,1520440537,381634880,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0301114916801,0.0967026278377,0.00662070745602,0.0
1520440537492226009,,211,,1520440537,478324032,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0301828030497,0.0976953580976,-0.00436420086771,0.0
1520440537593279726,,212,,1520440537,578830144,'',0,,6.60924282495e-17,6.60924282495e-17,-0.0828055760946,-0.996565689082,,0.0306969508529,0.0970271080732,-0.0151007547975,0.0
1520440537701731063,,213,,1520440537,677678144,'',0,,0.00142411842706,-0.000729725637193,-0.0828065454721,-0.996564382529,,0.00879405811429,0.111456111073,-0.0256411619484,0.497578144073
1520440537800803917,,214,,1520440537,781815680,'',0,,0.00266979697569,5.2856346254e-05,1.26440545645e-07,-0.999996400404,,-0.011980435811,0.103578113019,-0.533496260643,0.568076789379
1520440537882575509,,215,,1520440537,880698432,'',0,,0.00262546738141,0.000149243389984,4.21468485223e-07,-0.999996526844,,-0.0115405870602,0.102715618908,-0.543803870678,0.581116080284
1520440537981812064,,216,,1520440537,977718656,'',0,,0.00256918314635,0.000115590695491,3.37174788201e-07,-0.999996695432,,-0.0107224993408,0.103066205978,-0.554002404213,0.58194565773
1520440538092584584,,217,,1520440538,74888320,'',0,,0.00272648596866,9.20627935367e-05,2.52881091178e-07,-0.999996273963,,-0.0131969684735,0.104186318815,-0.564030706882,0.582797586918
1520440538182919951,,218,,1520440538,177734528,'',0,,0.00275960441892,0.000141279199659,3.79321636712e-07,-0.999996147523,,-0.0139621701092,0.103685624897,-0.573929190636,0.583558857441
1520440538292198066,,219,,1520440538,275241600,'',0,,0.00289116728827,0.000100585594241,2.9502793969e-07,-0.999995810348,,-0.0154919177294,0.104681879282,-0.583592772484,0.584215223789
1520440538383548284,,220,,1520440538,375957632,'',0,,0.00280173702641,0.000232734650523,7.16496424802e-07,-0.999996063229,,-0.0141877923161,0.102530062199,-0.592826962471,0.585165917873
1520440538483581342,,221,,1520440538,474945152,'',0,,0.00291471264166,0.000237131093658,7.58643273313e-07,-0.999995768201,,-0.0154871651903,0.103119850159,-0.602663516998,0.585949242115
1520440538593714357,,222,,1520440538,577591680,'',0,,0.00309628859135,0.000202222225517,6.32202727779e-07,-0.999995220292,,-0.0181723870337,0.104393184185,-0.61217045784,0.586754083633
1520440538693397954,,223,,1520440538,677591680,'',0,,0.00316527096393,0.000192198354924,6.32202727779e-07,-0.999994967411,,-0.0191377662122,0.104527391493,-0.621290266514,0.587519288063
1520440538782838930,,224,,1520440538,779604864,'',0,,0.00318858508587,0.000222049518927,7.16496424802e-07,-0.999994883117,,-0.0201974660158,0.105076029897,-0.629891097546,0.588410973549
1520440538883331621,,225,,1520440538,876849856,'',0,,0.00320658705854,0.000246533215917,8.42936970336e-07,-0.99999484097,,-0.0194875951856,0.104983024299,-0.639330506325,0.589182078838
1520440538994631249,,226,,1520440538,975849856,'',0,,0.00331248397887,0.000189676788003,6.74349576291e-07,-0.999994503795,,-0.0205601677299,0.105675466359,-0.647737145424,0.589837193489
1520440539103362893,,227,,1520440539,72613568,'',0,,0.00330094364492,0.000262856558636,8.85083818847e-07,-0.999994545942,,-0.020732652396,0.105485841632,-0.656766653061,0.590581953526
1520440539182234461,,228,,1520440539,176714880,'',0,,0.00352530992342,0.000172359536985,6.32202727779e-07,-0.999993787299,,-0.0226726271212,0.107168599963,-0.664943158627,0.591133773327
1520440539301004221,,229,,1520440539,277123008,'',0,,0.00340383826084,0.000224149288091,7.58643273313e-07,-0.999994166621,,-0.021405396983,0.105980783701,-0.673330485821,0.591989278793
1520440539381614685,,230,,1520440539,381597952,'',0,,0.00372044341122,0.000117356417954,4.21468485223e-07,-0.999993070803,,-0.0265191420913,0.109433352947,-0.681764781475,0.59220790863
1520440539517473541,,231,,1520440539,479195328,'',0,,0.00407657275661,-2.18784949158e-06,4.21468486222e-08,-0.999991679957,,-0.0316943712533,0.112289249897,-0.689901828766,0.592510044575
1520440539582324939,,232,,1520440539,575112640,'',0,,0.0044471546844,-0.000101837322714,-4.63615333568e-07,-0.999990078376,,-0.0368332713842,0.11456092447,-0.697418570518,0.592635214329
1520440539695479486,,233,,1520440539,675341504,'',0,,0.00478884149019,-0.000221430651725,-1.01152436421e-06,-0.999988518943,,-0.0421098358929,0.119297891855,-0.70546579361,0.592810332775
1520440539782761175,,234,,1520440539,777992128,'',0,,0.00505043792391,-0.000367633294762,-1.85446133444e-06,-0.999987170244,,-0.0452112741768,0.122429028153,-0.712791800499,0.593049526215
1520440539892847300,,235,,1520440539,876408256,'',0,,0.00547457845336,-0.000486245063184,-2.61310460759e-06,-0.999984894314,,-0.0508288741112,0.126225054264,-0.720136404037,0.593280076981
1520440539993344558,,236,,1520440539,968904256,'',0,,0.00582352670016,-0.000518250984816,-3.0345730927e-06,-0.999982871265,,-0.0565707087517,0.128531008959,-0.72755920887,0.593622863293
1520440540092498828,,237,,1520440540,77521088,'',0,,0.00618524889942,-0.000680335745752,-4.1725380025e-06,-0.999980637482,,-0.0615178160369,0.13258343935,-0.734853506088,0.593864619732
1520440540201962378,,238,,1520440540,177521088,'',0,,0.00664611316335,-0.000809842145241,-5.39479660933e-06,-0.999977560762,,-0.0674974918365,0.13656026125,-0.741745829582,0.594026625156
1520440540319790252,,239,,1520440540,294072385,'',0,,0.00702578415781,-0.00108469195182,-7.58643273185e-06,-0.99997477907,,-0.0724227949977,0.142470955849,-0.748932719231,0.594020426273
1520440540382421931,,240,,1520440540,384072385,'',0,,0.00738738666661,-0.0011591315181,-8.55581024761e-06,-0.999972039525,,-0.0777201130986,0.145916208625,-0.755287051201,0.593906879425
1520440540484332999,,241,,1520440540,466360360,'',0,,0.00784823743038,-0.00136106958166,-1.06631526732e-05,-0.999968246309,,-0.0838270783424,0.150779440999,-0.761866927147,0.593875408173
1520440540607522369,,242,,1520440540,567432832,'',0,,0.00390844140463,0.000209694894685,8.85083818847e-07,-0.999992354306,,-0.0289109554142,0.11059653759,-0.769060134888,0.60127478838
1520440540702290307,,243,,1520440540,672418432,'',0,,0.00424728461523,3.61842218996e-05,1.685873941e-07,-0.99999096346,,-0.0334661900997,0.114490069449,-0.775319814682,0.602634191513
1520440540803005647,,244,,1520440540,783396096,'',0,,0.00446246749057,-1.67402013923e-06,5.55111512313e-17,-0.999990036229,,-0.0358320362866,0.115196794271,-0.781796514988,0.60372120142
1520440540892030743,,245,,1520440540,874338432,'',0,,0.00444824391702,7.4263734893e-05,2.95027939634e-07,-0.999990078376,,-0.0360698662698,0.114198297262,-0.785398244858,0.604643821716
1520440540993978360,,246,,1520440540,972899776,'',0,,0.00452362750685,6.49446715606e-05,2.95027939634e-07,-0.999989741202,,-0.0374150946736,0.114508450031,-0.785398244858,0.605583488941
1520440541092639004,,247,,1520440541,80369152,'',0,,0.00454795183607,0.000109294680723,4.63615333679e-07,-0.999989656908,,-0.0376591309905,0.114831134677,-0.785398244858,0.606487214565
1520440541182226764,,248,,1520440541,171405248,'',0,,0.00466081204139,5.55846138325e-05,2.95027939634e-07,-0.999989151146,,-0.039260674268,0.115653656423,-0.785398244858,0.607255220413
1520440541278540488,,249,,1520440541,269014720,'',0,,0.00479623381692,0.000108646837563,5.47909030701e-07,-0.999988476796,,-0.0411290228367,0.114918127656,-0.785398244858,0.607837975025
1520440541401221466,,250,,1520440541,382863104,'',0,,0.00466858122022,0.000115990925916,5.47909030701e-07,-0.999989066852,,-0.0390550866723,0.113958366215,-0.785398244858,0.60894715786
1520440541492213287,,251,,1520440541,483863104,'',0,,0.00479495558203,0.000105126917168,5.0576218219e-07,-0.999988518943,,-0.0399976037443,0.114452108741,-0.785398244858,0.609495997429
1520440541592730897,,252,,1520440541,584032320,'',0,,0.0046608107243,0.000167999149162,7.16496424746e-07,-0.999989066852,,-0.0388972535729,0.112934112549,-0.785398244858,0.610367596149
1520440541696369912,,253,,1520440541,683135296,'',0,,0.00467292991888,0.000158013638787,7.16496424746e-07,-0.999989066852,,-0.0385804027319,0.112822026014,-0.785398244858,0.61119055748
1520440541806870766,,254,,1520440541,786806080,'',0,,0.00478049707273,0.000128491253131,5.90055879213e-07,-0.999988518943,,-0.0396731309593,0.113519132137,-0.785398244858,0.611911177635
1520440541901566168,,255,,1520440541,886754624,'',0,,0.0048022140596,0.000208371549496,1.01152436432e-06,-0.999988434649,,-0.0396933034062,0.112290903926,-0.785398244858,0.612903594971
1520440542001276219,,256,,1520440541,985370176,'',0,,0.00475970731652,0.000289701796232,1.39084600093e-06,-0.999988645383,,-0.0397283770144,0.111804462969,-0.785398244858,0.613881349564
1520440542106220328,,257,,1520440542,87671616,'',0,,0.00483011873067,0.000233495516384,1.13796490986e-06,-0.999988308209,,-0.0410203300416,0.112556830049,-0.785398244858,0.614672243595
1520440542202067777,,258,,1520440542,188083264,'',0,,0.0047809886762,0.000267940028329,1.26440545539e-06,-0.999988518943,,-0.0404309034348,0.111425682902,-0.785398244858,0.615471661091
1520440542296444976,,259,,1520440542,288083264,'',0,,0.00490916530969,0.00028577621242,1.39084600093e-06,-0.99998788674,,-0.0415826253593,0.110863693058,-0.785398244858,0.61594671011
1520440542401053693,,260,,1520440542,387169572,'',0,,0.00486085646022,0.000270709043349,1.34869915241e-06,-0.999988181768,,-0.0411567054689,0.110584236681,-0.785398244858,0.616802036762
1520440542505003773,,261,,1520440542,486169572,'',0,,0.00478615479323,0.000412941156911,1.98090188008e-06,-0.999988476796,,-0.0407527983189,0.109041512012,-0.785398244858,0.617468178272
1520440542592849945,,262,,1520440542,584286848,'',0,,0.004947151474,0.000370040933483,1.81231448604e-06,-0.999987718153,,-0.0425647348166,0.109626226127,-0.785398244858,0.617874264717
1520440542707685281,,263,,1520440542,684286848,'',0,,0.00488571157631,0.000409017878005,2.02304872859e-06,-0.999988013181,,-0.0422006361187,0.109142541885,-0.785398244858,0.618898868561
1520440542801713541,,264,,1520440542,786513024,'',0,,0.00275420303687,0.000591438822619,1.64372709199e-06,-0.999996063229,,-0.0100564844906,0.0961376279593,-0.785398244858,0.402489453554
1520440542893013774,,265,,1520440542,886513024,'',0,,0.0034591172277,0.000895322951057,3.1610136384e-06,-0.999993618712,,-0.0226134620607,0.0901483744383,-0.785398244858,0.421035021544
1520440542993317499,,266,,1520440542,971846004,'',0,,0.00298225823475,0.000725262722221,2.19163612264e-06,-0.999995262439,,-0.00978068914264,0.0987716689706,-0.785398244858,0.440983861685
1520440543100858190,,267,,1520440543,86980426,'',0,,0.00295670703711,0.000899979519273,2.65525145626e-06,-0.999995220292,,-0.0154621517286,0.0927888900042,-0.785398244858,0.461619824171
1520440543224163493,,268,,1520440543,185980426,'',0,,0.00299620143298,0.00129001353475,3.83536321452e-06,-0.999994630236,,-0.0151593554765,0.0872176364064,-0.785398244858,0.484029859304
1520440543306814899,,269,,1520440543,267616259,'',0,,0.00240061777239,0.00112219462098,2.73954515329e-06,-0.999996484697,,-0.00775335682556,0.0882328599691,-0.785398244858,0.50372928381
1520440543392887125,,270,,1520440543,387124553,'',0,,0.0027613143709,0.00155916302122,4.34112539666e-06,-0.999994967411,,-0.0158581715077,0.0832459107041,-0.785398244858,0.523456394672
1520440543501291135,,271,,1520440543,485144192,'',0,,0.00313428932596,0.00136707740089,4.25683169963e-06,-0.999994124474,,-0.0198292788118,0.0884741470218,-0.785398244858,0.545150816441
1520440543610293452,,272,,1520440543,588882048,'',0,,0.00326017973987,0.00115580899642,3.7510695175e-06,-0.99999404018,,-0.0242730360478,0.0927403569221,-0.785398244858,0.566449344158
1520440543692936934,,273,,1520440543,678882048,'',0,,0.00291990633524,0.00121940184074,3.58248212351e-06,-0.999994967411,,-0.0185663532466,0.0921171009541,-0.785398244858,0.577956974506
1520440543801776983,,274,,1520440543,783262336,'',0,,0.00315818807079,0.00131399196346,4.17253800261e-06,-0.999994124474,,-0.0225711036474,0.0937459915876,-0.785398244858,0.576355516911
1520440543893240294,,275,,1520440543,883180672,'',0,,0.00243054306381,0.00151505226951,3.62462897202e-06,-0.999995852495,,-0.0142241716385,0.0864019095898,-0.785398244858,0.574557244778
1520440544000024795,,276,,1520440543,973180672,'',0,,0.00340641991994,0.00141293983983,4.84688757879e-06,-0.999993197243,,-0.0294342767447,0.0947662740946,-0.785398244858,0.572474718094
1520440544101521728,,277,,1520440544,74398464,'',0,,0.00418362665732,0.00157238622451,6.57490836781e-06,-0.999990036229,,-0.0487597957253,0.104532383382,-0.785398244858,0.571460187435
1520440544208549324,,278,,1520440544,187613888,'',0,,0.00587902850202,0.0034388474747,2.02304872853e-05,-0.999976802119,,-0.0897831246257,0.0938539728522,-0.785398244858,0.565021276474
