rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1520440536882075724,,205,,1520440536,877156960,"""map""",122.752540588,nan,0.0883998051286,nan,0.0,0.0883998051286
1520440536981949251,,206,,1520440536,974781936,"""map""",122.499351501,nan,0.08840534091,nan,0.0,0.08840534091
1520440537104261424,,207,,1520440537,76690856,"""map""",122.499351501,nan,0.0884237587452,nan,0.0,0.0884237587452
1520440537201325375,,208,,1520440537,183982440,"""map""",122.752540588,nan,0.0894044339657,nan,0.0,0.0894044339657
1520440537302196494,,209,,1520440537,281953808,"""map""",122.499351501,nan,0.088431417942,nan,0.0,0.088431417942
1520440537383114317,,210,,1520440537,380733880,"""map""",122.583534241,nan,0.088457763195,nan,0.0,0.088457763195
1520440537492185277,,211,,1520440537,481408032,"""map""",122.583534241,nan,0.0884025990963,nan,0.0,0.0884025990963
1520440537592887965,,212,,1520440537,579933144,"""map""",122.920906067,nan,0.0884027928114,nan,0.0,0.0884027928114
1520440537701511624,,213,,1520440537,680186144,"""map""",122.583534241,nan,0.088741466403,nan,0.0,0.088741466403
1520440537778342109,,214,,1520440537,779307680,"""map""",122.66771698,nan,0.0890058353543,nan,0.0,0.0890058353543
1520440537882376540,,215,,1520440537,880238432,"""map""",123.257652283,nan,0.0883364677429,nan,0.0,0.0883364677429
1520440537981642391,,216,,1520440537,980680656,"""map""",122.499351501,nan,0.0883812829852,nan,0.0,0.0883812829852
1520440538082894774,,217,,1520440538,76975320,"""map""",123.342483521,nan,0.0883465409279,nan,0.0,0.0883465409279
1520440538182436767,,218,,1520440538,176419528,"""map""",122.752540588,nan,0.0883024036884,nan,0.0,0.0883024036884
1520440538292034544,,219,,1520440538,277728600,"""map""",123.089279175,nan,0.088530831039,nan,0.0,0.088530831039
1520440538383328159,,220,,1520440538,375217632,"""map""",121.910102844,nan,0.0883706137538,nan,0.0,0.0883706137538
1520440538483504862,,221,,1520440538,471923152,"""map""",122.66771698,nan,0.0883212909102,nan,1.49011611938e-08,0.0883212760091
1520440538593267110,,222,,1520440538,575445816,"""map""",121.741752625,nan,0.0884435027838,nan,0.0,0.0884435027838
1520440538693234068,,223,,1520440538,678946680,"""map""",122.752540588,nan,0.0884952396154,nan,0.0,0.0884952396154
1520440538778079162,,224,,1520440538,776405864,"""map""",123.426673889,nan,0.088583573699,nan,-7.45058059692e-09,0.0885835811496
1520440538882929315,,225,,1520440538,875669912,"""map""",122.583534241,nan,0.0883794277906,nan,0.0,0.0883794277906
1520440538994376468,,226,,1520440538,975264856,"""map""",123.005096436,nan,0.0885771587491,nan,0.0,0.0885771587491
1520440539103174947,,227,,1520440539,74656568,"""map""",123.762786865,nan,0.0886835381389,nan,7.45058059692e-09,0.0886835306883
1520440539177598810,,228,,1520440539,174060880,"""map""",122.920906067,nan,0.0888794958591,nan,0.0,0.0888794958591
1520440539300755364,,229,,1520440539,276210008,"""map""",122.752540588,nan,0.0887664481997,nan,0.0,0.0887664481997
1520440539381493152,,230,,1520440539,379521952,"""map""",123.089279175,nan,0.0898299366236,nan,0.0,0.0898299366236
1520440539517117723,,231,,1520440539,476303328,"""map""",122.078453064,nan,0.0912555679679,nan,0.0,0.0912555679679
1520440539582187970,,232,,1520440539,571428640,"""map""",121.741752625,nan,0.0927928760648,nan,0.0,0.0927928760648
1520440539681868927,,233,,1520440539,671642504,"""map""",121.910102844,nan,0.094497025013,nan,-7.45058059692e-09,0.0944970324636
1520440539782614884,,234,,1520440539,773990128,"""map""",122.66771698,nan,0.0963145419955,nan,0.0,0.0963145419955
1520440539882258109,,235,,1520440539,872059256,"""map""",122.837364197,nan,0.098228380084,nan,0.0,0.098228380084
1520440539992626871,,236,,1520440539,974898256,"""map""",122.66771698,nan,0.100159041584,nan,0.0,0.100159041584
1520440540083447443,,237,,1520440540,76815320,"""map""",122.246810913,nan,0.102123320103,nan,7.45058059692e-09,0.102123312652
1520440540179621529,,238,,1520440540,173700088,"""map""",122.752540588,nan,0.104184105992,nan,0.0,0.104184105992
1520440540319653176,,239,,1520440540,282528968,"""map""",123.257652283,nan,0.106561347842,nan,0.0,0.106561347842
1520440540382244057,,240,,1520440540,389850385,"""map""",122.920906067,nan,0.108684584498,nan,0.0,0.108684584498
1520440540484258256,,241,,1520440540,472392360,"""map""",121.826568604,nan,0.111201763153,nan,0.0,0.111201763153
1520440540606986988,,242,,1520440540,574564832,"""map""",122.752540588,nan,0.0903750360012,nan,-7.45058059692e-09,0.0903750434518
1520440540701590515,,243,,1520440540,678099432,"""map""",122.752540588,nan,0.0887450128794,nan,7.45058059692e-09,0.0887450054288
1520440540801628997,,244,,1520440540,779227096,"""map""",121.910102844,nan,0.0886048674583,nan,7.45058059692e-09,0.0886048600078
1520440540891719214,,245,,1520440540,880330432,"""map""",122.920906067,nan,0.0884773731232,nan,0.0,0.0884773731232
1520440540982551304,,246,,1520440540,978652776,"""map""",122.752540588,nan,0.0883171111345,nan,-7.45058059692e-09,0.0883171185851
1520440541092366809,,247,,1520440541,76581152,"""map""",122.331634521,nan,0.0882914066315,nan,0.0,0.0882914066315
1520440541182044620,,248,,1520440541,177276248,"""map""",122.331634521,nan,0.0883375406265,nan,0.0,0.0883375406265
1520440541278477954,,249,,1520440541,275210720,"""map""",123.005096436,nan,0.0887376070023,nan,0.0,0.0887376070023
1520440541400774967,,250,,1520440541,384477104,"""map""",122.920906067,nan,0.0882900133729,nan,0.0,0.0882900133729
1520440541492194417,,251,,1520440541,483985104,"""map""",123.089279175,nan,0.0886563956738,nan,0.0,0.0886563956738
1520440541592290095,,252,,1520440541,585120320,"""map""",122.752540588,nan,0.0883671045303,nan,-7.45058059692e-09,0.0883671119809
1520440541695940970,,253,,1520440541,686700320,"""map""",123.426673889,nan,0.0883865505457,nan,0.0,0.0883865505457
1520440541806322444,,254,,1520440541,788461080,"""map""",122.66771698,nan,0.0886644124985,nan,0.0,0.0886644124985
1520440541900975684,,255,,1520440541,887973624,"""map""",122.837364197,nan,0.0886019840837,nan,0.0,0.0886019840837
1520440542000606621,,256,,1520440541,988370624,"""map""",123.005096436,nan,0.0884796306491,nan,7.45058059692e-09,0.0884796231985
1520440542105981416,,257,,1520440542,83143176,"""map""",122.331634521,nan,0.0885703489184,nan,0.0,0.0885703489184
1520440542201998449,,258,,1520440542,188972264,"""map""",122.583534241,nan,0.0884701311588,nan,0.0,0.0884701311588
1520440542296336658,,259,,1520440542,289459264,"""map""",121.994277954,nan,0.0887296870351,nan,0.0,0.0887296870351
1520440542400728189,,260,,1520440542,389983572,"""map""",122.246810913,nan,0.0886553823948,nan,0.0,0.0886553823948
1520440542504438001,,261,,1520440542,487572572,"""map""",122.415168762,nan,0.0887293666601,nan,0.0,0.0887293666601
1520440542592627302,,262,,1520440542,586660848,"""map""",122.837364197,nan,0.0892577022314,nan,0.0,0.0892577022314
1520440542706972294,,263,,1520440542,684785848,"""map""",122.246810913,nan,0.0887472853065,nan,7.45058059692e-09,0.0887472778559
1520440542801037939,,264,,1520440542,783794856,"""map""",122.752540588,nan,0.0887133926153,nan,0.0,0.0887133926153
1520440542892856617,,265,,1520440542,887716024,"""map""",122.162635803,nan,0.0889941975474,nan,-7.45058059692e-09,0.088994204998
1520440542993114605,,266,,1520440542,972667004,"""map""",121.826568604,nan,0.0889608711004,nan,0.0,0.0889608711004
1520440543100846734,,267,,1520440543,71321120,"""map""",122.837364197,nan,0.0895849391818,nan,0.0,0.0895849391818
1520440543223770539,,268,,1520440543,183266426,"""map""",122.499351501,nan,0.0885178223252,nan,0.0,0.0885178223252
1520440543306412346,,269,,1520440543,268418259,"""map""",122.078453064,nan,0.0883706510067,nan,-7.45058059692e-09,0.0883706584573
1520440543392570115,,270,,1520440543,390078553,"""map""",122.162635803,nan,0.089372292161,nan,0.0,0.089372292161
1520440543501278459,,271,,1520440543,478804264,"""map""",122.078453064,nan,0.0902025923133,nan,0.0,0.0902025923133
1520440543609696818,,272,,1520440543,583091192,"""map""",121.741752625,nan,0.0906993076205,nan,0.0,0.0906993076205
1520440543692435768,,273,,1520440543,686429048,"""map""",122.415168762,nan,0.0915801078081,nan,0.0,0.0915801078081
1520440543801396562,,274,,1520440543,780605336,"""map""",122.920906067,nan,0.0934160873294,nan,0.0,0.0934160873294
1520440543893021062,,275,,1520440543,880663448,"""map""",121.488586426,nan,0.0961157605052,nan,0.0,0.0961157605052
1520440543999668626,,276,,1520440543,980999672,"""map""",121.404411316,nan,0.099927932024,nan,0.0,0.099927932024
1520440544100896572,,277,,1520440544,82543464,"""map""",121.404411316,nan,0.104546576738,nan,-1.49011611938e-08,0.10454659164
1520440544208356825,,278,,1520440544,178813008,"""map""",119.972938538,nan,0.109862759709,nan,0.0,0.109862759709
1520440544301569514,,279,,1520440544,284081888,"""map""",118.626457214,nan,0.126230493188,nan,0.0,0.126230493188
1520440544403460668,,280,,1520440544,383943656,"""map""",119.636299133,nan,0.163838163018,nan,0.0,0.163838163018
1520440544493982458,,281,,1520440544,484724144,"""map""",118.457511902,nan,0.202628105879,nan,0.0,0.202628105879
1520440544621172204,,282,,1520440544,580660200,"""map""",121.657577515,nan,0.241147518158,nan,0.0,0.241147518158
1520440544763260499,,283,,1520440544,693102842,"""map""",120.646888733,nan,0.281420648098,nan,0.0,0.281420648098
